start,end,segment_id,word
36230,36490,2,It's
36490,36590,2,the
36590,36830,2,soft
36830,37050,2,top
37630,37879,2,Scott
37879,37880,2,.
37880,38030,2,This
38030,38320,2,folding
38330,38650,2,roof
38740,38970,2,goes
38970,39360,2,down
39370,40170,2,electrically
40240,40630,2,in
40640,41130,2,11
41130,41580,2,seconds
41620,41770,2,at
41770,41900,2,up
41900,42010,2,to
42010,42270,2,30
42270,42450,2,miles
42450,42530,2,an
42530,42779,2,hour
42779,42780,2,","
43200,43310,2,and
43310,43350,2,I
43350,43470,2,could
43470,43660,2,tell
43660,44050,2,you
44510,44670,2,he's
44670,44910,2,really
44910,45040,2,well
45040,45689,2,insulated
45689,45690,2,.
46130,46320,2,It's
46320,46520,2,quite
46520,46710,2,nice
46710,46820,2,with
46820,46890,2,the
46890,47100,2,roof
47100,47409,2,down
47409,47410,2,.
47490,47840,2,Probably
47850,48010,2,do
48020,48120,2,with
48120,48210,2,the
48210,48340,2,over
48340,48420,2,the
48420,48550,2,roof
48550,48819,2,jacket
48819,48820,2,.
48820,48880,2,You
48880,49000,2,won't
49000,49130,2,hear
49130,49170,2,a
49170,49430,2,word
49430,49490,2,I
49490,49769,2,say
49769,49770,2,.
