start,end,segment_id,word
563210,563500,25,Put
563500,563630,25,on
563710,563860,25,this
563860,564060,25,right
564060,564399,25,now
564399,564400,25,.
564750,565270,25,I'm
565270,565560,25,now
565560,565880,25,gonna
567220,567400,25,put
567400,567470,25,it
567470,567860,25,into
569000,569589,25,sport
569589,569590,25,.
569600,570010,25,Sport
570010,570500,25,plus
570510,571220,25,sport
571220,571490,25,plus
571490,571610,25,and
571610,571790,25,see
571790,571919,25,what
571919,571920,25,?
571920,572010,25,The
572020,572349,25,power
572349,572350,25,.
572650,573330,25,Hopefully
573330,573370,25,I
573370,573600,25,don't
573600,573960,25,crash
573970,574160,25,because
574160,574200,25,I
574200,574380,25,don't
574380,574470,25,know
574470,574580,25,in
574580,574730,25,this
574730,575050,25,car
577010,577650,25,famous
577650,577930,25,last
577930,578160,25,words
578160,578279,25,there
578279,578280,25,.
578280,578490,25,Maybe
578490,578520,25,I
578520,578680,25,put
578680,578750,25,it
578750,578840,25,in
578840,579280,25,sport
582240,582610,25,right
583610,583709,25,now
583709,583710,25,.
585340,585460,25,He's
585460,585850,25,got
586650,587169,25,scared
587169,587170,25,.
587170,587519,25,Now
587519,587520,25,.
588840,588960,25,I
588970,589270,25,haven't
589270,589560,25,managed
589570,589840,25,to
594370,594800,25,try
594870,594950,25,to
594960,595360,25,break
595360,595480,25,in
595480,595600,25,a
595610,596000,25,50
596000,596310,25,miles
596310,596430,25,an
596430,596970,25,hour
599540,600080,25,squeeze
600080,600160,25,in
600160,600290,25,the
600320,600949,25,grotto
600949,600950,25,.
