start,end,segment_id,word
583290,583720,35,Your
583990,584340,35,big
593440,593750,35,get
593750,594049,35,there
594049,594050,35,","
594050,594180,35,you
594180,594330,35,gotta
594330,594640,35,call
594640,594770,35,out
594770,594920,35,dot
594920,595060,35,co
595060,595180,35,dot
595180,595590,35,uk
595590,595720,35,for
595720,595930,35,more
595930,596440,35,information
596440,596540,35,and
596540,596630,35,to
596630,596920,35,save
596930,597340,35,around
597350,598430,35,£2000
598680,598810,35,on
598810,598870,35,a
598870,599170,35,new
599180,599520,35,Audi
599520,600219,35,G5
600219,600220,35,.
600320,600490,35,So
600490,600610,35,then
600610,600730,35,what's
600730,600820,35,my
600820,601130,35,verdict
601130,601220,35,on
601220,601360,35,this
601360,601610,35,car
601610,601770,35,should
601770,602049,35,do
602049,602050,35,.
602440,602890,35,Avoid
602890,603099,35,it
603099,603100,35,","
603110,603300,35,should
603300,603440,35,he
603510,603940,35,consider
603940,604079,35,it
604079,604080,35,.
604140,604390,35,Should
604390,604540,35,you
604540,604930,35,short
604930,605170,35,list
605170,605389,35,it
605389,605390,35,","
605400,605670,35,or
605670,605870,35,should
605870,605940,35,you
605940,606110,35,just
606110,606250,35,go
606260,606480,35,right
606480,606790,35,ahead
607210,607340,35,and
607340,607520,35,buy
607520,607769,35,it
607769,607770,35,?
607780,607989,35,Well
607989,607990,35,","
607990,608140,35,I
608140,608620,35,reckon
608620,608850,35,you
608850,609190,35,should
609640,609830,35,go
609840,610090,35,right
610090,610320,35,ahead
610320,610590,35,by
610590,610700,35,the
610700,611359,35,Q5
611359,611360,35,.
611540,611700,35,It
611700,611980,35,might
611980,612050,35,be
612050,612120,35,the
612120,612290,35,most
612290,612670,35,exciting
612670,612840,35,car
612840,612900,35,in
612900,612980,35,the
612980,613349,35,world
613349,613350,35,","
613570,613710,35,but
613710,613800,35,it's
613800,613860,35,a
613860,614260,35,brilliant
614260,614400,35,all
614400,614880,35,rounder
614890,615040,35,on
615040,615190,35,one
615190,615250,35,of
615250,615320,35,the
615330,615600,35,very
615600,616020,35,best
616030,616520,35,premium
616710,617020,35,Etsy
617020,617499,35,V's
617499,617500,35,.
617960,618250,35,Enjoy
618250,618410,35,this
618410,618649,35,video
618649,618650,35,","
618650,618860,35,please
618860,619040,35,like
619040,619220,35,it's
619220,619340,35,and
619340,619550,35,show
619550,619660,35,it
619670,619899,35,on
619899,619900,35,.
619900,620090,35,Click
620090,620160,35,on
620160,620270,35,our
620270,620490,35,logo
620490,620610,35,to
620610,621319,35,subscribe
621319,621320,35,.
621480,621809,35,Therefore
621809,621810,35,","
621810,622080,35,detail
622080,622760,35,practicality
622760,623130,35,video
623130,623340,35,there
623340,623450,35,for
623450,623490,35,a
623490,623820,35,detailed
623820,624240,35,entertainment
624240,624529,35,video
624529,624530,35,","
624530,624670,35,and
624670,624850,35,they're
624850,624930,35,for
624930,625050,35,my
625050,625259,35,three
625259,625260,35,.
625260,625410,35,Jin
625410,625580,35,seems
625580,625650,35,to
625660,625760,35,be
625770,625800,35,a
626440,626909,35,video
626909,626910,35,.
627360,627460,35,Did
627460,627530,35,you
627530,627720,35,spot
627720,627860,35,the
627860,628120,35,strike
628130,628320,35,in
628320,628390,35,the
628390,628839,35,video
628839,628840,35,?
628850,629540,35,Itwas
629540,629630,35,the
629630,630050,35,band
630040,630630,35,Q5
630630,630820,35,playing
630820,630880,35,on
630880,630940,35,the
630940,631230,35,college
631260,631580,35,media
631580,631950,35,system
