start,end,segment_id,word
720490,720650,23,There's
720650,720690,23,a
720700,720910,23,little
720910,721150,23,light
721150,721210,23,on
721210,721270,23,the
721270,721670,23,steering
721670,722019,23,well
722019,722020,23,","
722030,722350,23,which
722360,722760,23,change
722760,723220,23,color
723900,724030,23,to
724030,724260,23,give
724260,724500,23,you
724500,724650,23,some
724650,725210,23,information
725210,725430,23,about
725430,725490,23,the
725490,725870,23,driving
725870,726160,23,ideal
726160,726520,23,using
726520,726650,23,So
726650,726750,23,when
726750,726840,23,the
726850,727140,23,green
727140,727220,23,it
727220,727580,23,means
727710,727970,23,it's
727970,728130,23,good
728130,728220,23,to
728230,728420,23,go
728420,728520,23,where
728520,728650,23,they
728660,728890,23,go
728890,729060,23,from
729150,729590,23,orange
729590,729730,23,to
729730,730159,23,red
730159,730160,23,.
