start,end,segment_id,word
84910,85130,4,Like
85130,85580,4,most
85590,85740,4,of
85740,85830,4,the
85830,86130,4,car
86130,86509,4,reviews
86509,86510,4,","
86630,86900,4,I
86900,87040,4,want
87040,87100,4,to
87100,87220,4,give
87220,87360,4,you
87360,87440,4,an
87450,87940,4,insight
87940,88170,4,into
88180,88490,4,what
88500,88740,4,this
88740,89040,4,car
89050,89190,4,is
89190,89460,4,like
89460,89550,4,to
89550,89870,4,drive
89870,89970,4,the
89970,90270,4,amount
90270,90360,4,of
90360,90620,4,people
90620,90710,4,that
90710,90800,4,have
90800,90980,4,come
90980,91100,4,up
91100,91210,4,to
91210,91450,4,me
91650,91840,4,in
91840,91910,4,the
91910,92260,4,street
92270,92470,4,in
92470,92890,4,London
92900,93190,4,whilst
93190,93669,4,driving
93669,93670,4,","
93840,94390,4,asking
94390,94570,4,me
94570,94880,4,what
94890,95120,4,this
95120,95380,4,car
95380,95500,4,is
95500,95710,4,like
95720,95810,4,to
95820,96139,4,drive
96139,96140,4,.
96240,96480,4,I
96480,96760,4,thought
96760,96900,4,that
96900,96930,4,I
96930,97050,4,would
97050,97320,4,make
97320,97580,4,this
97640,98110,4,first
98110,98600,4,drive
98610,98800,4,or
98800,99100,4,first
99100,99560,4,impressions
99560,99880,4,video
99880,100050,4,so
100050,100200,4,that
100200,100410,4,you
100410,100690,4,guys
100690,100840,4,get
100840,100920,4,to
100920,101440,4,understand
101440,101580,4,what
101580,101800,4,goes
101800,102100,4,into
102100,102550,4,starting
102550,102690,4,this
102690,103069,4,car
103069,103070,4,.
103180,103540,4,What
103540,103780,4,goes
103780,104050,4,into
104050,104140,4,the
104140,104450,4,main
104450,104630,4,sort
104630,104710,4,of
104710,105070,4,features
105070,105210,4,and
105210,105960,4,technological
105970,106550,4,aspects
106560,107090,4,off
107100,107390,4,this
107390,107690,4,car
107690,107820,4,to
107820,108020,4,do
108020,108400,4,with
108470,108760,4,how
108760,108900,4,the
108900,109310,4,electric
109310,109570,4,mode
109570,109869,4,runs
109869,109870,4,","
109870,110030,4,but
110030,110330,4,also
110330,110530,4,how
110530,110650,4,the
110650,111240,4,petrol
111420,111840,4,engine
111840,112329,4,runs
112329,112330,4,.
