start,end,segment_id,word
8140,8230,1,that
8790,17930,1,way
20050,20499,1,before
20499,20500,1,.
20500,20750,1,But
20960,21310,1,Audi
21310,21670,1,R8
21680,21820,1,is
21820,22010,1,my
22020,22400,1,favorite
22400,22759,1,car
22759,22760,1,.
22990,23290,1,Quickly
23290,23820,1,recapping
23820,24179,1,live
24179,24180,1,","
24300,24450,1,it's
24450,24949,1,fast
24949,24950,1,","
25100,25250,1,it's
25250,25719,1,sexy
25719,25720,1,.
25820,26000,1,It's
26000,26260,1,rooming
26260,26440,1,for
26450,26750,1,two
26760,27010,1,plus
27010,27449,1,luggage
27449,27450,1,.
27600,27950,1,It's
28040,28570,1,playful
28570,28710,1,but
28710,29200,1,manageable
29200,29270,1,on
29270,29340,1,the
29340,29530,1,race
29530,29849,1,track
29849,29850,1,","
30020,30140,1,and
30140,30350,1,yet
30360,30590,1,it's
30680,31440,1,amazingly
31440,32029,1,civilized
32029,32030,1,.
32030,32090,1,In
32090,32159,1,the
32170,32409,1,real
32409,32809,1,world
32809,32810,1,","
39750,39929,1,though
39929,39930,1,","
39930,40120,1,that
40130,40560,1,gushing
40560,41010,1,praise
41090,41200,1,there
41200,41360,1,were
41360,41949,1,flaws
41949,41950,1,.
42250,42620,1,Nothing
42620,42860,1,Audi
42860,42990,1,has
42990,43230,1,seen
43240,43500,1,fit
43510,43630,1,to
43630,44350,1,rejuvenate
44360,44470,1,the
44470,45040,1,R8
45600,45710,1,To
45710,46109,1,start
46109,46110,1,","
46220,46440,1,let's
46440,46580,1,lay
46580,46750,1,out
46750,46880,1,what
46880,47290,1,hasn't
47290,47799,1,changed
47799,47800,1,.
48160,48280,1,The
48280,48530,1,Audi
48530,48860,1,R8
48860,48960,1,is
48960,49250,1,still
49250,49370,1,a
49380,49660,1,two
49660,50000,1,seed
50000,50730,1,supercar
50740,51200,1,offered
51200,51300,1,in
51300,51680,1,coop
51690,52070,1,and
52070,52380,1,drop
52380,52659,1,top
52659,52660,1,.
52660,53170,1,Spider
53170,53470,1,body
53470,54100,1,styles
54490,54700,1,were
54700,55119,1,biased
55119,55120,1,.
