start,end,segment_id,word
114640,117080,5,Themes
117080,117180,5,for
117180,117290,5,the
117290,117869,5,interior
117869,117870,5,.
117990,118110,5,There
118110,118170,5,are
118170,118570,5,several
118570,119080,5,similarly
119080,119460,5,minor
119460,119949,5,updates
119949,119950,5,","
120070,120440,5,including
120440,120880,5,revised
120880,121319,5,trim
121319,121320,5,","
121470,121580,5,a
121580,121860,5,thicker
121860,122310,5,steering
122310,122700,5,wheel
122710,122930,5,and
122930,123360,5,optional
123360,123869,5,diamonds
123869,123870,5,.
123870,124190,5,Dejan
124190,124489,5,Apple
124489,124490,5,.
124490,124650,5,Other
124650,125269,5,seats
125269,125270,5,.
