start,end,segment_id,word
73090,75050,3,Theo
80040,82430,3,theme
82450,83090,3,says
83090,83370,3,that
83380,83800,3,the
83810,84110,3,X
84110,84420,3,four
84420,84850,3,competes
84850,85300,3,against
85310,85640,3,cars
85640,85880,3,like
85880,85960,3,the
85960,86290,3,Porsche
86290,86920,3,Makhan
87260,87410,3,and
87410,87470,3,the
87470,88110,3,Mercedes
88120,88790,3,GLC
88800,89149,3,coop
89149,89150,3,.
89640,90059,3,Yes
90059,90060,3,","
90070,90190,3,and
90190,90230,3,I
90230,90460,3,think
90460,90680,3,that's
90680,91099,3,true
91099,91100,3,.
