start,end,segment_id,word
622820,622990,31,Would
622990,623100,31,you
623100,623340,31,like
623340,623440,31,to
623450,624110,31,overwrite
624120,624230,31,the
624240,624580,31,current
624580,624930,31,trip
624940,625320,31,with
625330,625440,31,no
625450,626309,31,destination
626309,626310,31,?
626850,627369,31,Yes
627369,627370,31,","
629240,629800,31,guidance
629800,630040,31,has
630040,630220,31,been
630220,630719,31,started
630719,630720,31,.
632120,632469,31,Wow
632469,632470,31,","
632470,632600,31,it
632600,632930,31,actually
632930,633470,31,understood
633470,633829,31,me
633829,633830,31,.
634880,635449,31,Knife
635449,635450,31,.
