start,end,segment_id,word
142690,142860,11,I'm
142860,143090,11,actually
143090,143210,11,gonna
143210,143300,11,have
143300,143390,11,to
143390,143570,11,come
143570,143680,11,to
143680,143730,11,a
143730,144060,11,stop
144060,144170,11,to
144170,144560,11,describe
144560,144670,11,what
144670,144920,11,goes
144920,145030,11,on
145030,145120,11,in
145120,145450,11,this
145880,146400,11,because
146940,147589,11,basically
147589,147590,11,","
147690,148160,11,it's
148160,148320,11,like
148320,148370,11,a
148370,148580,11,little
148580,149049,11,iPhone
149049,149050,11,.
149050,149259,11,Here
149259,149260,11,.
149260,149420,11,You
149420,149690,11,can
149810,150260,11,scroll
150260,150469,11,in
150469,150470,11,","
150470,150910,11,scroll
150910,151189,11,out
151189,151190,11,.
151580,151740,11,You
151740,151900,11,can
151900,152410,11,even
152800,153000,11,when
153000,153140,11,you
153140,153550,11,calling
153550,153700,11,up
153700,154120,11,your
154130,154310,11,your
154310,154650,11,phone
154650,155249,11,directory
155249,155250,11,","
155250,155390,11,you
155390,155700,11,press
155710,156370,11,telephone
156380,156650,11,like
156650,156940,11,that
157540,157650,11,and
157650,157830,11,this
157830,158020,11,thing
158020,158320,11,comes
158320,158720,11,up
158730,159060,11,on
159100,159450,11,you
159450,159639,11,can
159639,159640,11,","
159640,159950,11,then
161130,161549,11,okay
161549,161550,11,.
161560,161760,11,If
161760,161850,11,you
161850,161970,11,want
161970,162030,11,to
162030,162310,11,call
162320,162500,11,your
162500,162840,11,mate
162850,163449,11,Simon
163449,163450,11,","
163460,163610,11,you
163610,163900,11,just
163970,164540,11,scribble
164960,165549,11,S8
165549,165550,11,.
166370,166530,11,Or
166530,166630,11,if
166630,166740,11,you
166740,166930,11,wanna
166930,167079,11,call
167079,167080,11,","
167080,167300,11,William
168360,168510,11,has
168510,168720,11,come
168720,168820,11,out
168820,168880,11,of
168880,168960,11,the
168970,169459,11,eight
169459,169460,11,.
169580,169920,11,Ugo
169920,170080,11,is
170080,170310,11,over
170310,170660,11,thinking
170660,170809,11,it
170809,170810,11,.
171320,171430,11,I'll
171430,171560,11,tell
171560,171620,11,you
171620,171730,11,what
171730,171800,11,I
171800,172010,11,think
172010,172090,11,of
172090,172420,11,this
172460,173150,11,particular
173160,173450,11,little
173450,173959,11,device
173959,173960,11,","
173970,174650,11,especially
174650,174820,11,as
174820,174970,11,you've
174980,175270,11,got
175740,175920,11,a
175920,176670,11,rotational
176680,177090,11,dial
177090,177290,11,here
177290,177400,11,as
177400,177639,11,well
177639,177640,11,","
177640,177790,11,which
177790,178130,11,does
178140,178780,11,exactly
178780,178900,11,the
178900,179150,11,same
179150,179489,11,thing
179489,179490,11,.
179820,180160,11,Shut
180160,180549,11,up
180549,180550,11,.
181320,181510,11,This
181510,181610,11,is
181610,181790,11,what
181790,181860,11,I
181860,182230,11,think
182240,182340,11,of
182340,182500,11,this
182500,183140,11,particular
183220,183670,11,bit
183680,183940,11,with
184060,184549,11,class
184549,184550,11,.
