start,end,segment_id,word
376650,376900,11,Wait
376900,377200,11,for
377200,377299,11,it
377299,377300,11,.
378320,378500,11,There
378500,378570,11,we
378570,378719,11,go
378719,378720,11,.
378730,378870,11,We're
378880,379299,11,connected
379299,379300,11,.
379300,379400,11,And
379400,379540,11,that
379540,379790,11,means
379800,379880,11,I
379880,380100,11,can
380100,380260,11,use
380260,380510,11,many
380510,380590,11,of
380590,380680,11,the
380680,381080,11,features
381080,381170,11,of
381170,381330,11,my
381340,381670,11,phone
381830,382260,11,without
382270,382590,11,taking
382590,382780,11,my
382780,382910,11,eyes
382910,383060,11,off
383070,383140,11,the
383150,383369,11,road
383369,383370,11,.
383380,383560,11,That's
383890,384230,11,very
384230,384739,11,important
384739,384740,11,.
384920,385070,11,It's
385070,385310,11,now
385310,385400,11,I
385400,385550,11,can
385550,385710,11,put
385720,385850,11,my
385860,386130,11,phone
386130,386680,11,away
386690,386810,11,and
386810,386910,11,we'll
386910,387150,11,see
387150,387360,11,how
387360,387590,11,easy
387590,387650,11,it
387650,387779,11,is
387779,387780,11,.
387780,388160,11,Success
388170,388990,11,destination
389220,389360,11,In
389360,389440,11,the
389440,389870,11,satin
389870,390069,11,up
390069,390070,11,","
390390,390450,11,you
390450,390570,11,need
390570,390650,11,to
390660,390960,11,use
390960,391160,11,this
391160,391620,11,rotary
391780,392180,11,dial
392180,392320,11,to
392320,392890,11,navigate
392900,393070,11,to
393070,393140,11,the
393150,393620,11,Na'vi
393620,394159,11,menu
394159,394160,11,","
394990,395210,11,and
395210,395550,11,then
395560,395740,11,we're
395740,396100,11,going
396110,396670,11,to
396790,397480,11,select
397490,397890,11,a
397980,398809,11,destination
398809,398810,11,.
399240,399460,11,There's
399460,400370,11,destination
400460,400679,11,on
400679,400680,11,.
400680,400810,11,I'm
400810,401130,11,going
401140,401610,11,to
401770,402250,11,enter
402260,402410,11,an
402410,403249,11,address
403249,403250,11,","
403360,403720,11,so
403730,403830,11,I'm
403830,404000,11,going
404000,404110,11,to
404110,404510,11,select
404520,404970,11,town
404970,405100,11,and
405110,405310,11,as
405310,405589,11,ever
405589,405590,11,","
405600,405780,11,going
405780,405860,11,to
405860,406160,11,Wayne
406170,406330,11,for
406330,406430,11,our
406440,407060,11,offices
407080,407440,11,in
407450,408119,11,Twickenham
408119,408120,11,.
409040,409540,11,Now
409550,409640,11,I'm
409640,409770,11,going
409770,409920,11,to
409920,410160,11,use
410160,410490,11,this
410600,411020,11,touch
411030,411300,11,pad
411300,411859,11,system
411859,411860,11,","
412320,412460,11,and
412460,412630,11,this
412630,412850,11,is
412860,413160,11,much
413160,413290,11,like
413290,413390,11,the
413390,413700,11,Audi
413700,414200,11,A4
414210,414390,11,or
414390,414700,11,three
414700,415199,11,Siri's
415199,415200,11,.
415280,415440,11,It
415440,415660,11,can
415660,416360,11,recognize
416360,416560,11,your
416560,417209,11,handwriting
417209,417210,11,.
417220,417479,11,So
417479,417480,11,","
417490,417890,11,A5
417890,418200,11,start
418200,418660,11,writing
418660,418750,11,the
418760,419170,11,word
419560,420269,11,Twickenham
420269,420270,11,.
420610,420800,11,We'll
420800,421130,11,see
421130,421340,11,how
421340,421500,11,long
421500,421600,11,it
421610,422040,11,takes
422040,422369,11,it
422369,422370,11,.
423760,424140,11,Please
424140,424429,11,wait
424429,424430,11,.
424430,424879,11,Already
424879,424880,11,","
425010,425560,11,So
425880,426100,11,T
426100,426550,11,w
426560,427130,11,I
427640,428329,11,see
428329,428330,11,.
428900,429110,11,There
429110,429200,11,we
429200,429319,11,go
429319,429320,11,.
429320,429460,11,It's
429460,429820,11,found
429820,430110,11,tweaking
430110,430250,11,him
430250,431019,11,straightaway
431019,431020,11,.
431510,431690,11,Going
431690,431810,11,to
431810,432319,11,select
432319,432320,11,.
432330,433149,11,Okay
433149,433150,11,","
435120,435830,11,on
435830,436049,11,Dhe
436049,436050,11,.
436180,436690,11,Continue
436690,436800,11,with
436800,436860,11,the
436860,437130,11,same
437130,437210,11,for
437210,437280,11,the
437280,437749,11,center
437749,437750,11,.
438200,438370,11,As
438370,438450,11,you
438450,438560,11,can
438560,438749,11,hear
438749,438750,11,","
438750,438830,11,the
438830,439010,11,route
439010,439100,11,is
439110,439310,11,being
439310,439970,11,calculated
440110,440580,11,on
440580,440759,11,dhe
440759,440760,11,.
440770,440960,11,There
440960,441030,11,we
441030,441190,11,go
441200,441490,11,very
441490,441899,11,quickly
