start,end,segment_id,word
55640,55870,5,In
55870,56060,5,this
56060,56490,5,video
56500,57030,5,review
57040,57580,5,will
57590,57960,5,find
57960,58460,5,out
62550,62780,5,there's
62780,62860,5,a
62860,63420,5,familiar
63420,63920,5,range
63930,64069,5,of
64080,64569,5,Audi
64569,65110,5,petrol
65110,65570,5,diesel
65570,65980,5,engines
65980,66110,5,to
66110,66500,5,choose
66500,66800,5,from
66800,66930,5,for
66930,67070,5,the
67070,67919,5,A5
67919,67920,5,.
67930,68420,5,Our
68420,68650,5,pick
68650,68740,5,of
68750,68850,5,the
68850,69239,5,bunch
69239,69240,5,","
69240,69469,5,though
69469,69470,5,","
69470,69650,5,is
69650,69750,5,the
69750,70490,5,muscular
70490,71780,5,215
71780,72070,5,brake
72070,72830,5,horsepower
72840,73220,5,three
73220,73590,5,liter
73600,73930,5,V
73930,74290,5,six
74300,74930,5,diesel
74940,75600,5,fitted
75600,75710,5,to
75710,75790,5,the
75790,76150,5,car
76150,76280,5,that
76280,76420,5,we're
76420,76920,5,testing
76920,77549,5,today
77549,77550,5,.
77930,78170,5,It's
78170,78260,5,the
78260,78580,5,same
78580,78770,5,one
78770,78880,5,that
78880,78990,5,we
78990,79570,5,recommend
79570,79640,5,in
79640,79790,5,the
79790,80499,5,A4
80499,80500,5,","
80510,80690,5,and
80690,80910,5,it's
80910,81450,5,simply
81450,82549,5,superb
82549,82550,5,.
