start,end,segment_id,word
195550,195770,15,This
195770,196220,15,rotary
196230,196540,15,dial
196540,197120,15,here
197130,197360,15,on
197360,197460,15,the
197460,197950,15,graphics
197950,198010,15,are
198010,198630,15,clear
198640,198800,15,and
198800,199280,15,logically
199280,199610,15,laid
199610,200170,15,out
200410,201110,15,classism
201110,201430,15,handy
201430,202040,15,shortcuts
202040,202140,15,to
202140,202370,15,take
202370,202440,15,you
202440,202530,15,to
202530,202720,15,some
202720,202990,15,key
202990,203839,15,functions
203839,203840,15,.
