start,end,segment_id,class_id
350,21130,1,6
21400,38770,2,7
41070,47220,3,1
47230,149430,4,8
149520,159580,5,3
159590,160160,6,9
160160,182750,7,3
182950,195640,8,1
195780,221160,9,7
221480,269750,10,2
270130,318360,11,1
318360,346670,12,9
347010,369160,13,3
369160,422520,14,1
423060,435670,15,3
436040,489540,16,9
489540,494690,17,2
495000,498420,18,9
498570,506580,19,3
506580,508870,20,6
510710,522510,21,9
523140,567150,22,1
567240,574050,23,9
576440,581900,24,6
582910,592100,25,9
592920,615140,26,4
616440,626580,27,5
630390,638820,28,9
642410,658710,29,5
659840,661480,30,3
663190,672690,31,4
672690,694360,32,5
694360,762060,33,4
762640,784950,34,0
787690,816810,35,0
816810,863690,36,6
