start,end,segment_id,class_id
11340,24700,1,6
25990,32159,2,2
33420,38300,3,6
39440,49610,4,0
51280,60280,5,6
64340,73820,6,6
74840,87370,7,2
90520,121110,8,1
122370,126940,9,8
126940,141830,10,1
142690,184550,11,8
187020,199250,12,8
202750,239540,13,4
243440,251120,14,4
251350,270530,15,0
270660,272470,16,7
273930,279370,17,0
284730,299850,18,0
303840,313520,19,6
313590,326350,20,2
328690,341990,21,0
342760,345450,22,4
346640,354050,23,0
354590,360550,24,1
363440,367550,25,4
368350,370190,26,2
370200,374800,27,3
375240,383350,28,0
385110,416250,29,6
