start,end,segment_id,class_id
410,21660,1,6
24240,41180,2,2
41470,56490,3,9
56770,62750,4,2
62860,70220,5,9
70510,79120,6,2
79130,79780,7,9
79790,84890,8,2
85080,119440,9,9
121380,137820,10,2
138310,171250,11,6
171940,181120,12,2
181380,197600,13,7
197960,245100,14,2
245100,249880,15,3
250160,366500,16,8
367120,459220,17,4
459220,503550,18,0
505810,534680,19,0
534680,584900,20,5
585070,615960,21,3
615970,650600,22,1
650930,662830,23,3
663330,669290,24,6
669810,685050,25,0
685140,709160,26,4
710540,717730,27,6
718150,768860,28,4
769940,775700,29,6
776210,807150,30,0
810140,816680,31,6
816680,817480,32,3
817480,820630,33,2
820640,823060,34,1
823470,842050,35,6
