start,end,segment_id,class_id
240,17270,1,6
17400,18450,2,4
18550,26160,3,0
26300,32250,4,2
33110,37290,5,6
40140,60840,6,2
61030,72480,7,9
72900,84840,8,2
84950,88540,9,0
88540,132860,10,2
132870,164860,11,1
165030,174750,12,2
175390,188690,13,8
188960,228350,14,0
231040,238850,15,0
239240,253730,16,8
253730,264760,17,0
266520,270300,18,8
272540,273830,19,8
274050,279970,20,6
280560,292600,21,3
292760,303510,22,9
305120,321660,23,5
322470,337340,24,1
338390,374480,25,7
375480,381960,26,6
382490,386560,27,1
386850,396470,28,0
397320,416530,29,4
417510,425250,30,9
425940,444750,31,0
445840,478380,32,4
478640,489040,33,3
489170,523480,34,4
523480,532550,35,0
535590,579450,36,0
581040,624150,37,4
625040,627260,38,6
628050,634100,39,2
634100,666230,40,6
