start,end,segment_id,class_id
1120,7730,1,6
7740,39010,2,2
39320,45790,3,1
45830,54380,4,3
54380,66670,5,2
67030,79980,6,8
79990,98910,7,2
98910,135740,8,3
135900,183110,9,9
185080,189510,10,6
189870,198140,11,5
198380,199850,12,4
200580,204750,13,9
205390,209090,14,5
209420,214680,15,9
214690,218160,16,6
218160,222370,17,3
223400,225720,18,1
225720,232090,19,3
232650,235150,20,0
235460,239420,21,2
240610,245550,22,5
247380,256490,23,3
256490,292150,24,4
292150,304090,25,5
306970,335180,26,0
335460,345240,27,7
345690,358610,28,4
367210,370100,29,6
370110,379240,30,0
379450,403240,31,6
