start,end,segment_id,class_id
500,2400,1,6
2650,27620,2,2
27620,43240,3,7
45850,59610,4,2
59900,106160,5,3
106700,126720,6,1
126720,130180,7,2
130190,139410,8,1
139720,173090,9,9
175710,207570,10,9
207790,211180,11,3
211410,256339,12,1
256560,257920,13,3
257930,260690,14,9
261040,305450,15,8
305700,315730,16,7
315730,335010,17,1
335230,346430,18,9
346510,363950,19,2
364110,381070,20,7
382940,387050,21,6
387620,391440,22,2
391590,395750,23,7
396620,403940,24,2
404140,424790,25,9
424940,445550,26,1
446720,458050,27,0
461130,462190,28,0
463420,466940,29,6
467220,489900,30,1
490180,493750,31,3
494480,520110,32,9
521409,543680,33,1
543680,555820,34,9
559640,569500,35,3
569880,609010,36,0
609180,629920,37,4
629930,645250,38,3
645260,655750,39,5
656250,686540,40,4
692290,735510,41,6
