start,end,segment_id,class_id
990,27010,1,6
27010,42010,2,7
42410,76550,3,3
76630,77420,4,9
77420,85510,5,3
85510,102920,6,1
102930,146070,7,9
146070,158290,8,2
158290,163100,9,1
163340,170620,10,3
170620,214160,11,1
214480,269100,12,4
269110,270410,13,3
270420,277440,14,5
277940,305310,15,4
305630,357290,16,0
358070,363190,17,6
363190,366400,18,9
368100,381860,19,0
382540,389810,20,9
389820,393710,21,1
394510,406050,22,9
406600,413390,23,1
413390,419930,24,6
421010,430750,25,8
439480,446880,26,7
446940,481050,27,6
