start,end,segment_id,class_id
430,23990,1,6
23990,37160,2,7
37490,92110,3,2
92420,102210,4,9
102210,115710,5,3
116520,133030,6,7
133040,137330,7,2
137330,161970,8,8
162150,196300,9,1
196300,227820,10,3
227900,271100,11,1
271100,343950,12,9
344130,347980,13,6
347980,365340,14,2
366670,382580,15,9
386950,394160,16,1
395150,414770,17,9
414770,423560,18,1
425000,429410,19,6
429410,460210,20,9
463100,477160,21,9
477720,493810,22,3
494300,505550,23,6
506690,508310,24,1
508310,513460,25,9
514419,526340,26,4
526670,540880,27,3
540880,589440,28,0
589930,646500,29,4
646500,664450,30,5
671540,709980,31,6
