start,end,segment_id,class_id
40,11110,1,6
11520,14150,2,9
14360,20510,3,7
20740,38570,4,2
38860,40510,5,9
40750,74350,6,2
75440,82450,7,1
83880,108020,8,3
108130,121330,9,6
121490,125870,10,9
126180,151170,11,6
151460,191740,12,4
193300,202090,13,6
202690,208180,14,4
208880,216650,15,7
226940,229680,16,2
229680,232730,17,9
233040,264630,18,0
277850,298420,19,0
298420,309460,20,6
318280,331970,21,0
345990,377730,22,0
378470,389800,23,4
402920,404610,24,0
405100,407860,25,7
408230,456080,26,0
456080,471250,27,2
471550,489010,28,8
489010,501430,29,6
501430,507810,30,2
507820,522370,31,6
554490,574020,32,4
