start,end,segment_id,class_id
12210,28550,1,6
28760,45600,2,7
45600,79920,3,0
79930,114590,4,4
128500,134600,5,4
134600,147400,6,0
147410,185930,7,4
185940,192730,8,6
192730,206500,9,4
206500,214940,10,1
214980,220970,11,4
220980,233390,12,3
233400,250260,13,5
250260,261750,14,1
261740,315450,15,2
315460,332340,16,9
332350,344760,17,2
344760,364030,18,9
364030,387500,19,2
387510,390350,20,0
407540,422470,21,9
422470,443680,22,3
443680,462950,23,9
462950,492400,24,1
492400,499510,25,2
499670,503730,26,1
503740,510790,27,2
510790,517280,28,1
517289,536930,29,8
536930,555940,30,1
555940,567290,31,8
567290,577310,32,1
577320,603540,33,5
603580,626650,34,6
