start,end,segment_id,class_id
4440,23720,1,6
23720,27390,2,2
27510,31840,3,4
32119,33540,4,9
33550,39420,5,7
39740,57490,6,6
57790,104270,7,2
104280,126180,8,8
126520,144870,9,2
145160,151430,10,8
151430,161860,11,1
162280,175390,12,3
175630,210900,13,9
210900,212480,14,1
212480,253950,15,3
254440,259000,16,9
259300,278610,17,6
278730,298880,18,9
299790,324690,19,4
324690,347660,20,0
347660,374700,21,4
374710,380910,22,5
380910,388510,23,3
388730,418390,24,4
418820,458180,25,0
459190,474640,26,4
478200,503450,27,4
504000,522280,28,0
522860,545280,29,7
545640,548030,30,6
548030,550170,31,2
550330,552690,32,4
553010,562150,33,2
562710,577770,34,6
