start,end,segment_id,class_id
130,48060,1,6
48200,110290,2,2
110890,134610,3,1
134880,164610,4,8
164780,218400,5,3
218590,242500,6,9
242780,259870,7,6
259880,266380,8,7
266380,271770,9,6
271780,283250,10,7
283740,297380,11,3
297630,307540,12,4
307680,312500,13,6
312620,332540,14,4
332900,340120,15,3
340120,362440,16,4
362440,411960,17,0
412330,425830,18,3
425950,451090,19,0
451100,455740,20,4
455750,459170,21,0
459170,478250,22,4
478250,494510,23,7
494520,500140,24,0
500380,537650,25,7
537660,541730,26,0
541740,548820,27,7
548950,551210,28,1
551370,556080,29,9
556440,569760,30,0
569760,573990,31,7
573990,576260,32,0
576520,586650,33,6
586840,595060,34,2
595060,602390,35,6
602390,614580,36,7
614580,622400,37,6
