start,end,segment_id,class_id
480,18930,1,9
19430,29930,2,7
30080,59350,3,3
60090,78820,4,2
79180,96910,5,1
97060,109060,6,8
109170,121970,7,7
122220,126440,8,3
126440,147550,9,1
147760,191750,10,9
196680,198050,11,9
199340,201900,12,7
203090,225390,13,9
225400,265660,14,4
268650,279100,15,0
280040,303780,16,4
303780,307300,17,7
307840,318150,18,0
318450,326020,19,4
327840,337440,20,9
337740,352650,21,0
353130,359130,22,3
359140,367050,23,2
367050,386430,24,0
386710,390790,25,6
391570,405420,26,9
405910,413340,27,7
415110,423170,28,2
423170,438150,29,1
440460,443130,30,1
443740,448590,31,6
449040,464620,32,1
468750,489880,33,1
490840,514750,34,7
515340,519270,35,2
519450,530060,36,1
543770,556680,37,6
557290,564390,38,7
565970,582670,39,6
