start,end,segment_id,class_id
270,32900,1,2
33010,46810,2,7
46980,56950,3,2
56950,65860,4,3
65860,70130,5,2
70510,79550,6,3
79940,92780,7,1
93000,98990,8,0
99150,114500,9,8
114500,129570,10,1
129639,159510,11,3
159720,168380,12,1
168580,182810,13,9
185250,212460,14,9
212690,217440,15,3
217440,226530,16,9
226540,229600,17,2
229600,266120,18,4
266120,286450,19,5
286590,329860,20,4
330090,330990,21,3
330990,334510,22,2
334910,379920,23,0
380170,401310,24,4
402410,403710,25,6
403710,423450,26,2
423750,431650,27,0
432630,437930,28,2
438430,442170,29,9
444040,449370,30,6
449420,454640,31,9
455110,457970,32,1
460140,467970,33,1
468510,481150,34,9
481480,482540,35,1
483460,497250,36,2
497250,504320,37,7
504320,515450,38,6
515590,520850,39,4
521159,522370,40,2
523470,543250,41,6
