start,end,segment_id,class_id
3970,25400,1,9
25400,33570,2,6
33990,52410,3,0
52740,62570,4,4
78120,95060,5,6
96120,129900,6,0
130060,134230,7,7
134390,136060,8,0
138850,141980,9,0
141980,147200,10,6
147310,152380,11,3
152810,177370,12,4
177470,240740,13,0
240870,276790,14,6
277070,310490,15,0
310860,323310,16,7
323970,366450,17,3
369130,374050,18,9
376440,383390,19,9
384480,385550,20,2
388570,396830,21,0
400420,405800,22,0
406210,414310,23,6
414560,433670,24,4
433670,473800,25,6
473810,483140,26,4
483630,565020,27,0
566850,581180,28,4
583630,600450,29,4
601240,697500,30,0
697510,721880,31,6
