start,end,segment_id,class_id
1460,11690,1,6
12020,43080,2,9
45090,77630,3,9
80270,120460,4,9
120870,160840,5,3
160840,197440,6,1
197440,199810,7,9
199950,202500,8,3
202880,223430,9,2
223440,231290,10,1
231390,237820,11,0
237980,257290,12,8
257709,277420,13,1
279160,287260,14,4
287260,300420,15,3
300430,319200,16,5
319200,328900,17,4
328910,337770,18,0
340690,365660,19,0
366900,397750,20,4
398540,404530,21,6
404690,411630,22,9
411640,419550,23,2
420080,425630,24,0
427040,432860,25,3
432870,435650,26,7
435650,437350,27,3
437930,447140,28,9
447940,453170,29,6
453480,459710,30,1
459720,470220,31,9
471000,478660,32,1
478670,487350,33,9
488870,514650,34,4
522000,536490,35,7
536600,558470,36,6
