start,end,segment_id,class_id
4840,41980,1,6
49340,66100,2,6
66310,93400,3,0
93580,107170,4,6
107360,114790,5,5
114800,139420,6,6
140320,155770,7,9
156240,173620,8,2
173840,176790,9,7
177070,191760,10,0
192720,221750,11,9
222890,232410,12,1
232870,262430,13,2
262440,311350,14,8
313540,320840,15,8
322140,326360,16,1
326360,329680,17,9
331340,346490,18,0
354040,379820,19,4
380050,453060,20,0
463220,505830,21,0
507850,542540,22,0
544040,555320,23,6
555330,567980,24,2
569340,589030,25,0
590940,674220,26,4
677980,683290,27,6
686250,715750,28,4
721530,752050,29,6
759810,761940,30,4
761940,801730,31,6
801910,823270,32,0
823420,837750,33,4
837870,864370,34,6
