start,end,segment_id,class_id
7170,22520,1,6
22520,64019,2,0
90790,127040,3,0
137610,142750,4,2
142810,161640,5,9
161740,177470,6,2
179340,214920,7,0
214970,216490,8,7
216490,240860,9,0
249300,251880,10,0
253340,265090,11,1
265430,283280,12,0
283430,287180,13,7
287640,293920,14,3
293920,307550,15,9
310340,316920,16,9
316920,325000,17,2
325000,329450,18,8
329610,343650,19,2
347660,371320,20,6
371940,397220,21,4
397230,398970,22,3
399570,402660,23,9
402670,421510,24,4
427960,431390,25,2
431390,442920,26,3
443210,447530,27,9
450200,452040,28,9
454260,457480,29,9
466140,473740,30,9
473740,479960,31,3
480620,485950,32,1
496270,555550,33,0
558090,580150,34,0
580640,587750,35,6
588310,599650,36,0
599660,611960,37,6
618830,650990,38,6
