start,end,segment_id,class_id
15020,54680,1,6
54800,58100,2,4
60540,86130,3,0
86290,110670,4,4
112840,117910,5,4
118330,133140,6,3
142100,162740,7,3
162750,174190,8,5
174210,188560,9,9
188570,194160,10,2
199130,204280,11,1
204680,214290,12,8
214610,223550,13,1
223940,252300,14,8
254440,294120,15,8
296690,300340,16,8
304600,309660,17,3
309660,317050,18,1
317940,352250,19,3
352250,386680,20,9
389010,414370,21,7
414930,431050,22,6
431340,442730,23,5
443240,451190,24,3
451380,468230,25,6
468240,479910,26,7
