start,end,segment_id,class_id
8570,55050,1,6
60040,117040,2,4
117040,181520,3,0
182170,226000,4,4
226030,234860,5,3
235270,239450,6,0
239450,251110,7,3
251110,262060,8,1
262060,276300,9,2
276600,295310,10,3
295440,315910,11,5
315920,390370,12,8
390940,402580,13,3
402590,414670,14,1
414940,433110,15,3
433110,445310,16,7
445320,486350,17,9
487230,493700,18,7
493840,502130,19,0
502330,505440,20,7
505700,510820,21,1
510920,528900,22,2
528910,533470,23,7
533540,543700,24,4
544240,549670,25,6
549690,552130,26,7
552130,574270,27,5
574790,581200,28,4
581210,584680,29,7
585030,618900,30,6
