start,end,segment_id,class_id
4140,40350,1,6
42440,62180,2,2
62890,113670,3,6
113670,128259,4,2
128500,131950,5,1
132820,143810,6,2
144090,148300,7,6
148300,154290,8,1
154300,155630,9,4
155640,201850,10,6
202360,209050,11,1
209250,212910,12,4
213000,215850,13,1
216020,222440,14,4
225450,238370,15,4
240640,248050,16,4
250370,251000,17,4
251010,254830,18,3
255130,328400,19,0
328910,351360,20,3
352520,359820,21,6
359910,380490,22,0
380500,392240,23,7
392370,408630,24,0
408990,445450,25,6
445450,459220,26,1
459220,466550,27,2
466810,483440,28,0
483520,491560,29,6
491570,496540,30,9
496540,504080,31,0
504170,537400,32,6
540620,546660,33,4
546860,586050,34,6
