start,end,segment_id,class_id
870,5260,1,6
5270,13340,2,0
13340,15480,3,6
22300,34490,4,6
34490,36460,5,0
41540,48570,6,0
49230,78410,7,4
78410,83580,8,0
83780,88980,9,4
89170,99050,10,0
110940,132960,11,0
133030,152790,12,4
152940,175010,13,6
175200,212370,14,4
212640,220620,15,2
225940,228930,16,2
229160,235980,17,1
236000,240010,18,2
240440,263160,19,3
263160,281890,20,0
282020,311730,21,7
311980,316560,22,0
317290,342960,23,2
342970,353460,24,6
354210,358480,25,9
358490,390840,26,0
390840,415850,27,1
417440,445950,28,6
