start,end,segment_id,class_id
420,14070,1,6
14710,25940,2,0
25940,60670,3,9
60920,111330,4,3
111380,117340,5,9
117950,124720,6,3
124720,147950,7,2
148740,159440,8,1
159450,164070,9,3
164250,169290,10,1
169340,182270,11,8
182270,184850,12,2
185410,218800,13,4
218810,233190,14,6
233190,238550,15,4
239260,278880,16,0
278890,283150,17,4
283440,299350,18,3
299690,319440,19,5
321540,326740,20,4
326960,327950,21,6
329230,337930,22,1
340310,341110,23,9
341110,343960,24,7
344040,348860,25,9
349480,354740,26,7
354950,359620,27,6
359870,365490,28,1
365500,374220,29,9
374280,378400,30,4
378690,384490,31,9
393240,397190,32,6
397190,401630,33,3
401630,406900,34,2
407140,410310,35,6
410320,412430,36,4
412430,416080,37,6
416080,419770,38,7
420130,436140,39,6
