start,end,segment_id,class_id
140,14840,1,6
15420,42650,2,7
45290,65970,3,2
66570,169080,4,9
169580,262450,5,3
262450,342100,6,1
342100,350950,7,3
351180,430220,8,1
430220,439250,9,2
439580,499330,10,8
499340,525900,11,2
525900,541100,12,1
541260,550160,13,2
550160,580350,14,8
580360,623180,15,3
623610,633170,16,2
633170,642800,17,9
643250,676660,18,7
676660,680130,19,6
682760,697490,20,9
697660,712530,21,1
717340,718850,22,1
719840,744190,23,0
745150,777160,24,1
778960,783770,25,6
784530,799550,26,1
800640,808890,27,9
810480,817050,28,1
817270,829270,29,0
829270,840830,30,1
841340,920610,31,4
921040,985260,32,0
985260,991450,33,3
991460,1043200,34,4
1048650,1055850,35,7
1056210,1098230,36,6
