start,end,segment_id,class_id
40,3070,1,6
3080,18650,2,0
26190,33490,3,0
39340,46350,4,0
53280,64319,5,0
64319,74300,6,6
76940,109780,7,2
109780,124710,8,9
124710,170260,9,2
170270,181150,10,1
181150,186790,11,8
186800,197020,12,3
197200,210410,13,2
210420,228450,14,7
229000,235390,15,6
235390,249890,16,1
249890,260850,17,2
261540,263180,18,7
263280,272770,19,1
272950,278420,20,3
278730,300790,21,1
301240,306050,22,6
306510,318690,23,0
319250,329240,24,4
329240,334280,25,0
339740,343080,26,0
347840,359150,27,0
359450,393470,28,8
396210,404600,29,5
404610,410710,30,3
410820,416810,31,6
419600,434300,32,4
436790,479970,33,4
483440,498180,34,4
498180,511650,35,6
515929,535400,36,0
535470,600390,37,4
600430,616420,38,6
616440,638770,39,0
640440,660080,40,6
