start,end,segment_id,class_id
1640,6820,1,6
7250,9730,2,2
9850,46970,3,6
46970,87230,4,2
87240,111790,5,0
112640,132500,6,7
132500,143650,7,0
149640,177970,8,2
178310,225880,9,4
225880,236150,10,3
236450,240210,11,9
242780,267330,12,4
287330,322360,13,4
322370,368740,14,5
368740,372260,15,7
372260,398380,16,6
398510,423940,17,0
424250,462330,18,8
485530,528540,19,4
528760,530550,20,1
530740,552380,21,3
552770,612390,22,6
612400,622880,23,2
622890,632040,24,0
632050,643530,25,6
643530,648020,26,4
648030,661380,27,6
662510,674650,28,4
675040,705150,29,6
733040,750250,30,4
750870,771780,31,6
772300,782440,32,2
783220,793640,33,3
