start,end,segment_id,class_id
10880,28450,1,6
28450,48240,2,7
48250,93630,3,0
93640,111440,4,1
111440,125180,5,4
125180,151390,6,0
154900,174460,7,0
174460,182930,8,9
182930,215570,9,4
215570,222970,10,3
222970,229040,11,0
229040,236300,12,5
236300,241310,13,1
241310,255660,14,5
255740,270440,15,2
270440,300530,16,9
300530,303120,17,2
303120,338370,18,9
338370,351730,19,2
351730,356750,20,0
372910,407050,21,9
407550,413260,22,3
413260,423880,23,1
423880,427090,24,3
427090,432490,25,7
432490,453810,26,3
453810,457560,27,2
457560,467870,28,1
467870,468340,29,3
468340,479020,30,9
479030,493730,31,1
493740,523030,32,8
523039,539810,33,2
539810,541620,34,7
541620,554740,35,1
554750,576640,36,8
576650,590040,37,1
592210,596390,38,1
597160,609320,39,8
609330,654350,40,5
654440,683950,41,6
