start,end,segment_id,class_id
11270,50270,1,6
50270,56190,2,2
56190,57350,3,0
57350,58760,4,6
59080,60430,5,4
60590,63880,6,6
63890,68450,7,4
69720,71430,8,0
71600,75470,9,2
75590,77600,10,4
77610,85680,11,6
85680,92070,12,3
92080,93560,13,0
93900,97780,14,3
97780,100310,15,0
100320,101450,16,2
102220,117810,17,4
120870,138630,18,4
138750,163090,19,0
163570,178540,20,4
179400,187650,21,6
187660,228500,22,4
228500,242870,23,0
244240,276520,24,4
278260,291990,25,6
292000,310830,26,0
310840,337490,27,4
337500,344860,28,9
344940,348720,29,6
349240,390460,30,4
390460,408230,31,0
408230,436970,32,4
436980,448810,33,0
448980,489300,34,4
489300,496200,35,0
496530,502550,36,4
502560,519900,37,0
519929,521750,38,4
522120,526350,39,0
527270,544150,40,4
544850,552690,41,6
