start,end,segment_id,class_id
1340,4920,1,6
4940,54210,2,2
54210,63260,3,1
63440,64550,4,0
64550,74080,5,1
74080,75820,6,2
75820,95650,7,8
95890,106460,8,1
106460,169390,9,3
169390,191760,10,9
191770,193150,11,7
193400,202130,12,9
202240,203840,13,3
203840,212050,14,6
212640,218680,15,4
220140,226240,16,9
227130,234010,17,1
234650,245830,18,9
247630,252690,19,6
252690,260940,20,2
260940,265500,21,9
266170,270290,22,3
271350,275220,23,0
275740,283130,24,2
283360,323920,25,4
323920,325840,26,3
325850,328810,27,2
328810,339370,28,3
343540,377650,29,0
378310,389150,30,4
389720,403750,31,5
413420,417150,32,6
417150,425430,33,7
425440,447390,34,6
