start,end,segment_id,class_id
40,57130,1,6
57130,58960,2,2
59170,71460,3,0
71540,120250,4,2
120840,215920,5,0
216120,320560,6,4
321130,334020,7,0
334030,389540,8,4
389700,392220,9,0
392220,398110,10,1
404020,423750,11,2
424240,455760,12,8
455830,462360,13,3
462590,494100,14,8
507460,513289,15,6
513830,546650,16,0
547130,551030,17,7
551140,563450,18,6
564140,569120,19,0
569410,586770,20,6
586940,595710,21,4
607980,614900,22,4
614910,623200,23,0
623200,715660,24,4
715730,724130,25,9
724940,726380,26,4
727900,739260,27,0
742500,776440,28,4
777610,785100,29,6
