start,end,segment_id,class_id
11540,58910,1,6
58910,69670,2,0
70020,101170,3,6
102240,112240,4,0
112250,114440,5,4
114870,133640,6,0
133650,194520,7,4
194710,199050,8,6
200540,223150,9,0
225360,269490,10,4
271540,302110,11,4
312350,380960,12,0
380960,386350,13,2
387000,399470,14,6
399480,402590,15,1
402600,404660,16,2
404960,413170,17,1
413200,438480,18,2
438530,440010,19,9
440190,447850,20,2
450150,473920,21,2
474440,503250,22,9
503680,517409,23,7
518590,565220,24,6
565230,575160,25,0
575390,608880,26,6
