start,end,segment_id,class_id
40,26280,1,6
26280,40160,2,7
40170,155050,3,0
157860,161440,4,3
169020,189140,5,0
189150,195270,6,9
195280,263470,7,4
263480,267950,8,3
268150,274240,9,4
274250,285240,10,5
285240,299520,11,1
299530,316160,12,6
316160,328330,13,9
328340,342060,14,2
342060,368090,15,9
368090,379010,16,2
379020,402650,17,9
419740,473370,18,9
473380,491990,19,3
491990,504000,20,9
504150,512510,21,1
512520,518049,22,3
518049,568490,23,1
568500,610620,24,3
610620,631600,25,1
631600,640670,26,9
640670,649770,27,1
649770,654050,28,7
654050,678690,29,1
678700,687870,30,2
687870,690220,31,7
690220,705340,32,2
705340,718250,33,9
718250,720870,34,7
721140,725570,35,1
725570,739640,36,2
739640,803220,37,1
803510,808040,38,8
812430,838120,39,8
838130,908760,40,5
909080,928550,41,6
