start,end,segment_id,class_id
4440,39750,1,6
41920,99610,2,0
99700,105550,3,7
105710,146050,4,0
146340,161350,5,3
161840,196750,6,4
196750,199590,7,7
200000,219500,8,4
219500,248310,9,2
248960,253010,10,3
253010,258420,11,5
258660,265350,12,9
265710,282420,13,3
282430,290710,14,1
290910,323850,15,8
323850,376620,16,3
376620,400820,17,9
402940,437070,18,7
437070,445600,19,0
446540,455180,20,6
455190,467890,21,5
468320,475020,22,6
475030,481770,23,9
481770,482910,24,1
483040,487560,25,7
487570,497640,26,1
497940,501320,27,7
501330,509760,28,1
509770,526170,29,4
526550,542760,30,1
542760,549750,31,6
