start,end,segment_id,class_id
17120,30440,1,6
34170,58610,2,6
58970,66820,3,1
66820,76120,4,8
76720,83030,5,1
86800,99430,6,1
100170,108720,7,3
110400,141010,8,2
141020,151750,9,3
152140,167810,10,2
168010,181070,11,7
183870,211740,12,0
212030,216540,13,7
216540,218290,14,0
218500,224950,15,7
224960,230820,16,4
232010,257420,17,3
258149,260980,18,4
266940,276220,19,8
276910,287370,20,7
288010,304390,21,1
305460,325090,22,5
325340,332290,23,2
335710,339830,24,2
340020,346150,25,4
346760,351840,26,7
