start,end,segment_id,class_id
4450,32000,1,6
32659,50080,2,2
52880,86340,3,4
86560,89150,4,3
89520,94880,5,4
95180,106860,6,3
107440,122100,7,1
122630,135010,8,9
135860,180560,9,0
181530,204690,10,4
204920,238120,11,7
238480,254340,12,3
254750,273980,13,4
273980,298200,14,5
298200,305620,15,2
305620,321520,16,1
321810,331250,17,8
337070,339020,18,1
339300,347370,19,8
347720,355050,20,1
358330,360520,21,1
363740,365020,22,1
366000,389170,23,7
390650,397010,24,4
397300,404100,25,2
404640,412080,26,6
424940,425980,27,8
