start,end,segment_id,class_id
540,17180,1,6
17570,20410,2,7
20710,30970,3,6
31850,53390,4,9
53400,60500,5,3
60990,76250,6,2
76640,100930,7,3
100940,104150,8,9
104730,117620,9,3
117630,122450,10,2
122460,129060,11,3
129150,139310,12,2
139500,144770,13,7
144940,150330,14,2
150340,159210,15,8
159210,163150,16,7
163420,182850,17,3
182850,197470,18,1
197510,213540,19,4
214290,226580,20,5
226590,232340,21,4
232740,239980,22,3
239990,251580,23,4
251580,258850,24,7
259170,274790,25,4
277180,303790,26,0
303800,323950,27,4
326040,329660,28,6
330010,339620,29,9
342520,346170,30,2
347490,353220,31,9
356910,361800,32,2
362380,363550,33,1
363550,375910,34,6
375920,380370,35,5
380370,384310,36,9
384670,394440,37,3
394840,397930,38,9
399140,409300,39,6
409820,414860,40,8
415240,420670,41,2
420680,427850,42,7
428140,445350,43,6
