start,end,segment_id,class_id
40,36490,1,6
36590,41860,2,1
42180,49750,3,6
49960,51490,4,2
51820,56300,5,3
56300,68300,6,2
68310,79140,7,6
79150,81090,8,9
81090,90140,9,1
90140,102230,10,5
102900,155460,11,0
155470,163070,12,3
163070,186700,13,4
186700,193370,14,3
193670,199130,15,9
199490,204500,16,2
204900,224550,17,0
224730,236150,18,4
236150,242760,19,9
242810,256640,20,4
256720,262150,21,3
262540,279450,22,2
279680,297520,23,1
297590,331400,24,8
332210,336220,25,7
336230,342460,26,1
342510,375000,27,9
375220,418930,28,3
419440,427300,29,6
427720,432010,30,4
432360,434070,31,3
434070,449930,32,1
449940,457190,33,7
457190,478940,34,6
