start,end,segment_id,class_id
220,9380,1,6
9940,27220,2,7
27220,57570,3,2
57570,62580,4,1
62580,64120,5,2
64120,80190,6,8
80190,97780,7,1
97780,140300,8,3
140300,163160,9,1
163160,187290,10,9
187350,191550,11,3
192320,221090,12,4
221090,222460,13,3
222890,260649,14,4
260760,276430,15,0
276850,279620,16,4
279620,289850,17,0
289850,299160,18,5
299160,307110,19,6
307270,310480,20,2
310580,317610,21,1
317610,318620,22,3
318760,330170,23,1
330490,337470,24,9
337710,345980,25,6
345980,348670,26,1
351540,356790,27,1
357200,367210,28,9
367320,368850,29,4
373140,378270,30,6
378270,384610,31,8
384610,391750,32,0
391990,397750,33,7
398140,420310,34,6
