start,end,segment_id,class_id
50520,94790,1,6
105940,137330,2,6
137590,176820,3,2
179360,205060,4,2
205060,244960,5,1
244960,262910,6,8
262910,313050,7,0
315090,386050,8,0
389350,436020,9,0
437530,439950,10,2
441260,446770,11,4
448420,458030,12,7
458030,462130,13,0
462130,467050,14,1
468440,497860,15,3
497860,526280,16,4
526700,556770,17,9
556990,570250,18,6
571250,661370,19,7
661840,705590,20,6
706800,730610,21,0
731570,739150,22,4
739760,759020,23,1
759030,797670,24,6
797670,817410,25,4
817420,824010,26,7
825350,850550,27,6
