start,end,segment_id,class_id
21840,37760,1,6
38880,48180,2,7
48300,98750,3,0
103940,108270,4,2
108270,110660,5,9
110670,131030,6,2
131030,148050,7,1
148050,153700,8,4
159770,167240,9,4
167250,172130,10,3
172130,217030,11,4
218340,229920,12,0
229930,240060,13,4
240170,258130,14,0
258130,259950,15,3
261430,323940,16,4
323950,329630,17,6
331920,350540,18,4
354000,380100,19,4
380100,387560,20,0
388840,392000,21,4
395210,420520,22,4
422910,427960,23,0
427970,444750,24,4
446820,472140,25,4
472140,492650,26,6
