start,end,segment_id,class_id
230,10460,1,6
10460,101160,2,9
101160,113610,3,2
113620,139870,4,3
139870,147870,5,1
147870,159230,6,9
159230,161300,7,3
161300,179570,8,1
179860,192210,9,7
192280,213120,10,2
213120,231330,11,1
231530,233070,12,8
233070,243620,13,1
243630,258329,14,8
258540,262770,15,4
262830,271440,16,7
271440,294160,17,0
294170,307960,18,4
308100,322050,19,0
322410,380260,20,4
380270,389190,21,5
389590,394990,22,6
395000,398850,23,2
398980,403570,24,4
403580,408840,25,3
408920,415390,26,5
415390,417970,27,9
419200,423050,28,6
423380,428420,29,1
428650,433390,30,3
433460,441160,31,9
441160,445550,32,1
447570,466450,33,6
466450,473020,34,7
473350,514950,35,6
