start,end,segment_id,class_id
6370,33530,1,6
33530,44220,2,9
44490,53360,3,1
53700,63900,4,7
64160,77250,5,4
77250,122980,6,0
123270,131780,7,7
131780,135610,8,0
135620,155670,9,4
155870,159490,10,3
159940,176150,11,1
177430,197050,12,2
197440,216500,13,3
216840,220050,14,2
220250,227180,15,1
227750,363350,16,8
364040,379450,17,3
379670,400390,18,1
402040,412580,19,9
412880,424010,20,3
424010,482040,21,9
482340,506450,22,7
506460,510320,23,3
510320,518840,24,1
519210,530060,25,0
530390,555750,26,5
555990,557920,27,7
558130,569840,28,4
569840,579320,29,6
579320,590990,30,7
