start,end,segment_id,class_id
390,18220,1,6
18450,36210,2,7
36210,47320,3,2
47610,81050,4,9
81360,128090,5,3
128100,158930,6,1
158930,177540,7,8
177780,194370,8,2
195110,243750,9,4
243930,249690,10,3
249930,264020,11,5
264020,298260,12,0
301090,307260,13,0
307390,312120,14,7
312130,319660,15,4
320550,323780,16,6
323840,331880,17,2
332220,335480,18,9
339180,346180,19,9
346180,351390,20,0
351910,359920,21,2
362140,366050,22,6
366050,370760,23,1
372720,382570,24,5
382890,397920,25,1
409250,416790,26,7
417030,427010,27,6
427370,430750,28,2
431120,451200,29,6
