start,end,segment_id,class_id
40,8540,1,8
17010,35350,2,6
36240,84910,3,2
84910,112330,4,6
112340,122680,5,9
122940,130729,6,6
130949,155500,7,9
158200,169360,8,9
169700,217230,9,2
217420,223580,10,6
223580,244680,11,3
245140,253040,12,6
253350,281190,13,3
281190,326660,14,1
326670,349520,15,9
349660,394880,16,3
395540,404920,17,5
405280,420470,18,3
420720,451980,19,0
452260,478350,20,4
478350,512559,21,3
513179,543690,22,8
543700,568780,23,4
571670,625820,24,0
626940,644220,25,6
646120,666280,26,0
666280,690170,27,4
690390,722580,28,2
722580,782200,29,6
782210,808960,30,9
809680,817680,31,0
818150,872010,32,4
872010,879870,33,6
880500,889270,34,4
889470,920130,35,6
920800,922880,36,9
922890,926530,37,0
929260,978120,38,6
978300,989380,39,0
989450,1039310,40,6
1042819,1058480,41,6
1058910,1079310,42,7
1079410,1130100,43,6
