start,end,segment_id,class_id
8790,134820,1,6
137000,168750,2,0
168760,304030,3,6
304410,308160,4,7
308170,329820,5,6
329830,356390,6,0
356400,368150,7,6
368340,382650,8,4
383050,389180,9,6
389620,422600,10,0
423040,453830,11,6
453980,473620,12,0
473630,575750,13,4
575760,640400,14,0
640510,647030,15,9
647260,650830,16,0
650880,680610,17,2
681080,706850,18,0
738740,763270,19,0
763270,774120,20,7
774120,806180,21,0
806180,833310,22,6
833310,846500,23,0
846990,851650,24,9
851650,899130,25,6
899140,900020,26,9
900120,910500,27,0
910500,919300,28,9
919300,1036660,29,6
