start,end,segment_id,class_id
680,7640,1,6
7640,24540,2,2
24540,32420,3,7
32580,50070,4,2
50370,61000,5,1
61010,75630,6,8
75830,84240,7,1
84240,86120,8,9
86130,96520,9,7
96580,121450,10,9
121510,176090,11,3
176330,178470,12,1
178470,191980,13,3
192310,194640,14,6
196070,234960,15,4
234960,246750,16,3
246790,268610,17,0
269130,273480,18,4
273490,281660,19,5
284010,293870,20,6
293870,299520,21,1
299750,303570,22,0
303580,312660,23,8
312660,320200,24,2
320350,327950,25,1
327950,329710,26,6
329910,337290,27,1
337480,348550,28,9
348690,352020,29,1
352030,360290,30,0
361540,367860,31,5
373870,382060,32,6
382360,383250,33,1
383640,387960,34,4
388200,394010,35,7
394440,409500,36,6
