start,end,segment_id,class_id
7870,89770,1,6
89780,114050,2,2
114050,119300,3,1
119300,165990,4,2
165990,184830,5,0
184990,240950,6,8
240950,254350,7,4
255310,421870,8,6
421870,461560,9,4
462210,471670,10,0
471770,483790,11,3
484140,488860,12,4
488860,504730,13,2
504730,521950,14,3
522340,598350,15,4
598360,627260,16,0
630840,639060,17,0
642020,678950,18,4
679230,698360,19,6
698370,712420,20,0
712900,761720,21,7
761750,762320,22,9
762320,774190,23,3
774190,787210,24,4
787210,795940,25,7
796090,810120,26,3
810180,838960,27,0
839190,849110,28,4
851830,881860,29,7
881860,893500,30,6
893680,899200,31,3
899210,904590,32,0
904600,949540,33,6
954930,962620,34,6
962620,981370,35,2
981580,1003960,36,6
1004740,1015890,37,0
1015890,1065700,38,6
