start,end,segment_id,class_id
3240,13870,1,6
27870,50640,2,6
50950,59060,3,2
59060,77750,4,0
81230,90120,5,7
90300,97950,6,0
99140,126870,7,4
135230,151570,8,0
154450,161100,9,0
161240,171270,10,4
177040,184240,11,2
184460,191030,12,9
191420,200570,13,4
205070,214490,14,2
214900,222070,15,0
224150,236240,16,2
240340,287630,17,2
288060,305900,18,1
306060,313330,19,8
316100,319070,20,1
319150,361890,21,3
361890,372690,22,9
375020,382390,23,7
382760,394000,24,9
394130,406010,25,3
406940,417040,26,0
419160,420020,27,0
430640,446890,28,6
473110,480150,29,3
