start,end,segment_id,class_id
8000,26510,1,6
26740,44680,2,7
44680,129039,3,0
129039,155540,4,4
155540,171760,5,0
174480,196990,6,0
196990,264390,7,4
264390,266980,8,7
266980,272040,9,4
272040,284390,10,3
284390,294990,11,5
294990,312700,12,6
312700,317290,13,2
317290,340670,14,9
340670,348080,15,2
348080,371400,16,9
371410,374230,17,0
389810,434890,18,9
434890,437050,19,3
437050,463150,20,1
463160,481900,21,3
481910,495510,22,7
495520,515580,23,1
515580,528160,24,9
528160,535470,25,1
535480,568050,26,8
568050,583160,27,1
583160,607570,28,2
607580,624840,29,1
624840,641310,30,8
641540,663340,31,1
663590,705850,32,8
709230,718820,33,8
718820,758190,34,5
758250,762480,35,7
762480,768400,36,5
768510,782430,37,6
784450,787520,38,6
791650,799640,39,6
