start,end,segment_id,class_id
90,26230,1,6
26230,44620,2,7
44630,57180,3,6
57540,68510,4,9
68520,140150,5,3
140150,152040,6,1
152050,158520,7,3
158520,184350,8,1
185040,193330,9,2
193400,293610,10,9
293730,299370,11,3
299370,335480,12,2
335670,353850,13,7
354410,429850,14,8
430440,440050,15,2
440440,470300,16,3
470390,477240,17,7
477330,484800,18,9
484840,487220,19,3
487220,492270,20,7
492270,515600,21,3
515840,542140,22,1
543460,544860,23,6
544860,556650,24,3
558240,568350,25,9
570050,577190,26,8
579940,596120,27,8
596120,614660,28,9
615640,632900,29,1
633840,637430,30,6
637430,656150,31,9
656150,672940,32,4
672960,704600,33,5
705510,716700,34,9
718710,737760,35,9
741720,767350,36,4
767350,773590,37,9
773660,780640,38,4
783140,800910,39,4
801160,870150,40,0
870340,872150,41,3
872340,892460,42,5
892600,915400,43,4
915640,931740,44,6
938290,959610,45,6
959630,962420,46,2
962700,982790,47,6
