start,end,segment_id,class_id
220,22900,1,6
23180,43310,2,7
43310,63260,3,2
63510,78310,4,1
78320,91910,5,8
92220,95240,6,1
95240,109370,7,8
109550,118990,8,1
118990,169390,9,3
169540,206630,10,1
207020,210990,11,3
213170,243920,12,9
243920,249170,13,3
250120,326740,14,4
326750,344460,15,5
344940,368810,16,0
368810,370670,17,3
370670,442350,18,0
442350,446170,19,6
446400,449840,20,7
449840,456160,21,9
456540,463810,22,1
464980,471780,23,2
472300,477450,24,7
477760,483430,25,4
484210,499210,26,6
499810,505200,27,1
506640,514120,28,2
514120,519610,29,5
520090,527510,30,9
535050,542250,31,7
542370,578160,32,6
